"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
3930,517.005904114039,11.0001256194476,-64.5476971879876,0.131982156414303,0.0377456580555135,4.82100091936001e-05,-0.143785237020046,0.00596069761624603,0.561163762658999,0.210255847005426,0.0422372793958351,"north","west","northwest","increasing"
3940,59.630041875628,1.26872429522613,-98.9718398383761,0.151156183520563,-0.00710114545743977,0.0962424922497279,-0.0185505918467533,0.0759109192507354,0.175117642363181,0.114141362640657,0.0158360040645693,"","","","increasing"
4050,268.998033498841,5.72336241486897,13.5800205295384,0.203950071268751,0.0504666066227276,8.52692866554679e-05,-0.00116946996841313,0.940412817163837,0.374005982232486,0.22171104024085,0.0281372430571942,"north","","north","increasing"
4090,133.144490935397,2.83286150926376,9.08464838072171,0.306857619733936,0.0222212861465778,0.00216261691774944,0.00603104952159848,0.0592696749755079,0.414222474146817,0.262753180414895,0.0357824821521601,"north","","north","increasing"
4780,233.436481714863,4.96673365350771,1.95542614102962,-0.252249833780317,0.0395777975273534,0.0010361222865791,0.0104095781322419,0.234388447148313,0.543017002612862,0.268067342273587,0.0392446954058547,"north","","north","decreasing"
4860,702.899213035696,14.9553024050148,-79.0789724394952,0.201939900676394,0.0188116385465732,0.0183526783495261,-0.207959856161555,0.000999669375955825,0.536428815074054,0.232848092222934,0.0467244639035092,"north","west","northwest","increasing"
4900,213.446574040024,4.54141646893667,-0.95963186447245,-0.413146236238373,0.0395553583486184,0.000234272355525979,-0.00147565125590523,0.830631053876905,0.51861559553307,0.251155665979099,0.0387550965962535,"north","","north","decreasing"
5120,510.996785385754,10.8722720294841,-45.275670445601,-0.870153533851581,0.0766927976923466,2.9013137136324e-06,-0.108426566551621,2.3947141068523e-05,0.739915106207236,0.231025862331123,0.050922353566169,"north","west","northwest","decreasing"
5300,193.444562121052,4.11584174725643,74.4464293889172,-0.401198620181923,0.00146759945860274,0.877794046762509,0.0757616114672728,0.00772102094623383,0.25715777141048,0.132055333295638,0.0267982934232436,"","east","east","decreasing"
5800,212.874440621954,4.52924341748839,-77.9780074573567,0.000168191778616757,0.0110100812366968,0.101942038501125,-0.0472436154220512,0.219954319561359,0.165125225784571,0.126086021569936,0.0216454605185918,"","","","increasing"
5930,30.0672595121797,0.639728925791057,-18.8160552977612,0.211805079450461,-0.00296079505875546,0.532080826500884,-0.0105630226621449,0.0675656852008375,0.0986336142602915,0.0858737395175458,0.0126974815769155,"","","","increasing"
