"","year","centroid.lat","centroid.lon","mean_abund"
"1",1969,40.7518310304593,-89.8204157180052,2.40298183254344
"2",1974,40.4854125303364,-92.174846629716,2.57484407484407
"3",1979,40.4883452982675,-90.6804485672741,2.91829457364341
"4",1984,40.1129990321851,-88.4790937857131,3.02014556040757
"5",1989,37.9810598130717,-85.9566455391602,2.96443381180223
"6",1994,37.163778908372,-84.4903006069418,3.0435972629521
"7",1999,36.8240576018312,-83.2776478019866,3.39820185614849
"8",2004,37.0887803413873,-83.6431927687564,3.59295248402391
"9",2009,36.9887050051484,-82.2079206633587,3.62750269106566
"10",2014,37.5071143033801,-82.908379498451,4.03491004649282
