"","year","centroid.lat","centroid.lon","mean_abund"
"1",1969,31.8072523591556,-103.213197456223,1.95320987654321
"2",1974,32.4731486659524,-104.841522579516,1.90499001996008
"3",1979,32.3141471823886,-106.065862449797,2.09860050890585
"4",1984,32.0537709193339,-104.653448343159,1.90734265734266
"5",1989,30.9787950693535,-101.27405212654,2.14846743295019
"6",1994,30.933960000329,-100.242277944414,1.99397590361446
"7",1999,30.8602488050668,-100.283618545694,2.01294820717131
"8",2004,30.1826415525059,-97.9709071351026,2.40700123915737
"9",2009,30.5294656647846,-98.1445075315277,2.04602888086643
"10",2014,30.525509149304,-97.8875500312082,2.38512616201859
