"","year","centroid.lat","centroid.lon","mean_abund"
"1",1969,31.0492507016415,-107.514100067764,8.97181818181818
"2",1974,32.1824719343787,-110.533250288068,7.08571428571429
"3",1979,31.734835531248,-109.413668554014,7.06241830065359
"4",1984,32.2419744959142,-109.779882024214,6.88534482758621
"5",1989,31.8744716322548,-108.224138152166,8.94470588235294
"6",1994,31.0907079034708,-105.434897769744,8.57826666666667
"7",1999,30.7981303452822,-104.718221497788,8.92086720867209
"8",2004,31.1629384236982,-105.701697364488,7.35347222222222
"9",2009,31.3937741425325,-106.447600825072,6.87769230769231
"10",2014,31.671609780817,-107.782192325454,12.2397660818713
