"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
3930,566.91523767306,12.0620263334694,-63.7049239469875,0.132235017925304,0.0188884317994074,0.119349258814963,-0.0902952662174211,0.0135846647051945,0.495823009900103,0.331883366593551,0.0472512661173939,"","west","west","increasing"
3940,63.2655272528566,1.34607504793312,-16.9170286360954,0.122297472007011,0.00896212589332363,0.414325750173504,-0.011835730834111,0.554449921219993,0.069378945450895,0.0644511992790148,0.00972266585770615,"","","","increasing"
4050,120.949963182258,2.57340347196293,37.9999319109506,0.153405416595674,0.0166943240254475,0.0292178770317984,-0.00165008369009283,0.914968116057096,0.192811674248459,0.151793782342341,0.0190560243993533,"north","","north","increasing"
4090,142.255587968161,3.02671463762044,-11.3513587347877,0.23290857173454,0.0209330884574226,0.000133396678747705,-0.00385427398758045,0.487753708898846,0.426279751434643,0.292409763608495,0.0345047689709427,"north","","north","increasing"
4780,86.5830378352434,1.84219229436688,66.5277253858897,-0.157554433638004,0.0149177293959693,0.34143903214675,0.00818045852652329,0.777736806387995,0.0932327963291167,0.0670091274782715,0.0112268163496848,"","","","decreasing"
4860,449.545708482162,9.56480230813111,-67.3041274872131,0.308105231591702,0.0422356728977613,0.0358074580983746,-0.152904440220972,0.0237692728134487,0.236119342263091,0.14461399019,0.0264141452182174,"north","west","northwest","increasing"
4900,288.553338244485,6.13943272860606,-7.45969885268439,-0.53406344716548,0.0584468479245859,0.000115204138706026,-0.0273140251008004,0.06554413220578,0.344034447436418,0.212005971329327,0.0324483776471983,"north","","north","decreasing"
5120,457.211940376395,9.72791362502968,-47.16006352343,-0.84812423918049,0.0671608900858438,4.73258937241864e-05,-0.0986111584772414,1.62323384044546e-05,0.707985400532196,0.231491651381651,0.0566360546891977,"north","west","northwest","decreasing"
5300,120.995294306671,2.57436796397173,88.7793597148332,0.0139624484732158,-0.0259141544294811,0.169006391023099,0.0691051021236654,0.0469003594736393,0.108821768259438,0.0674459487207963,0.0161403552194609,"","east","east","increasing"
5800,160.172797233127,3.40793185602397,-71.3781848492447,-0.00518001758747255,0.0227583300242854,0.0420839387357855,-0.0476402998313351,0.0391433791481462,0.141718183579525,0.125041933695424,0.0160536206885252,"north","west","northwest","decreasing"
5930,78.3085789293694,1.66613997722062,-38.0949614478556,0.148219530725869,0.00926141627881073,0.0127039737038937,-0.00993534681910903,0.139289585465422,0.307400567439585,0.201711725135408,0.0274518654413817,"north","","north","increasing"
5940,168.128063101675,3.57719283195054,-47.5953960085137,-0.764979999797338,0.0283601948323193,0.00185174003280213,-0.0328295522509119,0.00634998501552817,0.346332158686532,0.193896693073984,0.0390087300117964,"north","west","northwest","decreasing"
7030,77.9286352257383,1.65805606863273,-49.0012078385544,-0.327020666429596,0.0113423345153269,0.000181093245871017,-0.015336742032225,0.0429554234715403,0.237795261076715,0.174578121412764,0.0241494718747469,"north","west","northwest","decreasing"
7070,268.9162576857,5.72162250395106,-60.7752860923938,-0.297050788958364,0.00892841109580066,0.345341654681835,-0.0158498904561575,0.543761314668978,0.228066113240356,0.220465672225269,0.0360744433955728,"","","","decreasing"
7180,115.831612754599,2.46450239903401,13.9883178194411,0.355316686422055,0.0177587751476068,0.0167884660790643,-0.00870934732532456,0.27783656139528,0.254617408834427,0.195759609113829,0.0231011400386777,"north","","north","increasing"
7270,203.788084557651,4.33591669271599,99.8645519285066,0.334235954191528,-0.00146655660974601,0.78193034005194,0.0253433104965341,0.0911716619137878,0.341596642445128,0.304287801630817,0.0354901077273933,"","","","increasing"
7290,230.187811344488,4.89761300732953,54.4910825199807,0.0274007541553404,0.0201376351721115,0.000972374196856767,0.0204137200710375,0.132628263535161,0.512422008553873,0.345990257979851,0.0453782034791791,"north","","north","increasing"
7300,229.732765630486,4.88793118362736,93.4657528802832,-0.205718524088494,0.0188770014712797,0.0721362782073552,0.0727286517724011,0.00211359866298628,0.300008099319901,0.169205440716034,0.0288176079440313,"","east","east","decreasing"
7310,108.169914345029,2.30148753925593,74.5094825123004,0.596669115173765,0.00846590866094022,0.314810597120135,0.0275591493677379,0.125731243890714,0.146232224882076,0.129684439568228,0.0198758437313561,"","","","increasing"
7350,324.326033101972,6.90055389578663,76.1724616228142,0.332976322068385,0.000868350776328294,0.905719269509392,0.112336621147896,0.00041615034052269,0.326319996182681,0.201409147694295,0.0323764000866448,"","east","east","increasing"
7360,87.8412794988992,1.8689633935936,66.0475402205964,0.359210090382729,0.00431036331740779,0.596998739530905,0.000835987664683144,0.946663863985491,0.127231453142362,0.133559307266964,0.0177317943772281,"","","","increasing"
7380,146.737390261893,3.12207213323177,113.316221495653,-0.26897951185493,0.0128439098050516,0.306631522338107,0.0421749282646456,0.120305532933573,0.133656449909881,0.107743142139036,0.0121165814742447,"","","","decreasing"
7410,354.910275397919,7.55128245527487,-7.52106618065857,-0.1331440120816,-0.00164363650017374,0.962500197857358,0.0193149243306235,0.37615943549595,0.223769705486122,0.223564417133017,0.0332805521255895,"","","","decreasing"
7430,157.140306423499,3.34341077496807,-8.22913193385303,-0.26221129989008,-0.00485003513494656,0.762377053634807,0.0524429991385064,0.145426434360093,0.100091229108646,0.090378351427302,0.012884753102805,"","","","decreasing"
7460,134.015246664014,2.85138822689392,-51.677432448142,0.203406528616746,0.00706047409352732,0.176557492799728,0.00411856160388743,0.747171654054648,0.280026467450143,0.217236579115543,0.0353228752858243,"","","","increasing"
