"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
2890,563.275318450448,11.9845812436266,-83.0959846089647,-1.51182369103068,0.0255166638667924,0.0116770400763838,-0.115307603826688,1.82432145242189e-06,0.80825384037884,NA,NA,"north","west","northwest","decreasing"
2930,123.465621152014,2.62692810961733,-11.9404976001402,-1.27094499933104,0.00153347113882234,0.893613724575727,-0.00442259616761154,0.390642040122493,0.230737946954505,NA,NA,"","","","decreasing"
2940,112.265171758501,2.3886206757128,29.1416622301476,0.0072482462292142,0.00521249791420004,0.714860148014301,0.017703296692095,0.00202157860433442,0.203456167293141,NA,NA,"","east","east","increasing"
3080,263.774309545421,5.61221935203023,114.506064175764,-0.29120486130997,-0.0156017004190425,0.214315449424889,0.0625067530827529,0.0306403922365787,0.287492787055856,NA,NA,"","east","east","decreasing"
3100,589.751157874892,12.5478969760615,-16.5405025507207,0.438589732300063,0.104391838484076,0.000527689877377784,-0.0406458473548215,0.0461275011998089,0.414689738918291,NA,NA,"north","west","northwest","increasing"
3200,561.069109197238,11.9376406212178,-94.5625146010711,-1.16796756620677,0.00559374844194906,0.453514551889285,-0.11537113511556,0.00339074728726637,0.443257044542754,NA,NA,"","west","west","decreasing"
3210,492.974494751052,10.4888190372564,99.9759348556985,-0.786879413708623,0.0134470606937051,0.424097152450101,0.0685593615566969,0.0291341604590537,0.536861974699409,NA,NA,"","east","east","decreasing"
3260,269.653488482985,5.73730826559542,-62.5298284450128,0.245041116202438,0.0226177697556643,7.58734521461472e-05,-0.0559660279082551,0.033547217008238,0.323290344203041,NA,NA,"north","west","northwest","increasing"
3750,236.442796779071,5.03069780381002,149.258462411447,-0.53513101588125,-0.0631992717936201,0.000709271961113691,0.0305236028539614,0.127419210260902,0.285737363059223,NA,NA,"south","","south","decreasing"
3850,245.113328496659,5.21517720205658,74.6678103247643,-0.2256419012462,0.000384385927280972,0.969003716262111,0.0512063752853089,0.0168620194068642,0.223274657279615,NA,NA,"","east","east","decreasing"
3930,95.2101881398549,2.0257486838267,4.29514828000509,-0.0839590019773352,0.00500332371973345,0.487341517326182,-0.00905390681311405,0.571713629750782,0.110785784080267,NA,NA,"","","","decreasing"
3940,116.972118735038,2.48876848372422,100.856971560872,-0.164857659626358,-0.00493166892543048,0.421073630917446,0.0223237269540095,0.078770098021032,0.195524948667639,NA,NA,"","","","decreasing"
4050,334.800839495226,7.1234221169197,38.9462532916965,-0.157202353851484,0.0655297697406329,8.85640608741592e-05,0.0401940846912127,0.00267918880343778,0.460202390657143,NA,NA,"north","east","northeast","decreasing"
4090,213.817869432694,4.54931637090839,-21.60754784267,-0.155613305269062,0.0380163550511923,0.000134017901659534,-0.0156267089108024,0.103691413460556,0.460559826724293,NA,NA,"north","","north","decreasing"
