"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
5300,294.079395440918,6.25700841363655,95.5365371906265,-0.222521033072686,-0.00845117660288632,0.265315860943612,0.0748815140112156,0.000838891142106507,0.407433914923058,NA,NA,"","east","east","decreasing"
5800,428.574188228414,9.11859974954073,-71.2130377279001,-0.0663174516855129,0.0362398986101542,0.000364780580945361,-0.129706625819974,0.00477955182980623,0.332643511980704,NA,NA,"north","west","northwest","decreasing"
5910,96.1287392684658,2.04529232486097,7.39736165378026,-0.488887330655826,0.019866560123754,0.0112762390539269,-0.0118185139908836,0.445621087841242,0.144817137061376,NA,NA,"north","","north","decreasing"
5930,96.9236728815665,2.06220580599078,-23.2884394146763,0.113110958215552,0.0113507837508157,0.00353366189379792,-0.00998314413003054,0.03025028545348,0.481885471022931,NA,NA,"north","west","northwest","increasing"
5940,117.679388771502,2.50381678237238,-38.2285376088547,-1.32707080985342,0.0315491646859514,0.00169558589202788,-0.0287587620566369,0.00229908593870353,0.344095209062687,NA,NA,"north","west","northwest","decreasing"
7010,294.813087903027,6.27261889155376,52.4824400720361,-0.101149006571299,0.0135635905004037,0.472002330097689,0.035836477569381,0.0584119810959387,0.313239409789614,NA,NA,"","","","decreasing"
7030,65.1067507974357,1.38525001696672,-47.2727189801671,-0.252931533778324,0.0114333661751757,0.000843510234534545,-0.0104613857449608,0.119551786155937,0.197654403672162,NA,NA,"north","","north","decreasing"
7070,272.282784471749,5.79325073344146,-18.8580531688936,-0.634106630017614,0.0444555282129889,0.000501364755748329,-0.0297427482284633,0.101260625252024,0.417736638864967,NA,NA,"north","","north","decreasing"
7130,249.121148316183,5.30044996417412,-63.9343973188325,-0.510495634625139,0.0148191930653833,0.0270435847440094,-0.0422009156991085,0.0396373043174722,0.281405372910624,NA,NA,"north","west","northwest","decreasing"
7170,304.74159537765,6.48386373143935,-18.6306255382013,0.127267960639995,0.0350206709106939,0.151722581025402,0.0318789659044946,0.365624985480491,0.196107073962973,NA,NA,"","","","increasing"
7180,101.317847127339,2.15569887504977,13.2803355408886,0.303657081220598,0.0186724652951426,0.0175352217159055,-0.00754329594437888,0.252050576591919,0.242452833833709,NA,NA,"north","","north","increasing"
7190,294.82228448386,6.27281456348638,-89.4015201420059,0.236338450587208,-0.0192399166618883,0.122132866882025,-0.0209786282742882,0.5257475431026,0.270032864428887,NA,NA,"","","","increasing"
7270,183.910777282823,3.91299526133666,91.0035271150941,0.34735412805792,-0.00222270670240081,0.585074149403621,0.0384233220846136,0.116737945583563,0.236186765158537,NA,NA,"","","","increasing"
7290,100.062449432192,2.12898828579132,55.3436867031044,-0.111254365306009,0.00860656305087591,0.00454235033073537,0.0191328110750293,0.00142696145533507,0.43569459832638,NA,NA,"north","east","northeast","decreasing"
7300,246.593257678804,5.24666505699583,90.2420578945179,-0.216065362562028,0.0266002700037319,0.259059789662652,0.0705932776319916,0.000305175487252195,0.196088720544005,NA,NA,"","east","east","decreasing"
7310,106.102195596328,2.25749352332612,64.6499021492014,0.528506464891219,0.0086458284089202,0.0548873772416724,0.0220526957058532,0.000874119110415548,0.366677884501145,NA,NA,"","east","east","increasing"
7350,327.34404090501,6.96476682776616,81.5798421516074,0.508702761382599,0.00663837737861418,0.118290819512213,0.0949691645998909,3.75255713770753e-05,0.720095965374888,NA,NA,"","east","east","increasing"
7360,80.1180879745805,1.70464016967193,57.348418546639,0.309291731572956,0.00501628081474713,0.216028747982719,0.00478496419688915,0.523175061708036,0.200305779384531,NA,NA,"","","","increasing"
7380,133.317174185837,2.83653562097525,111.476143255566,-0.159090036233356,0.00752784133649051,0.379671784111165,0.0399395644343312,0.000690429994354379,0.292939777276984,NA,NA,"","east","east","decreasing"
7400,904.520582959789,19.2451187863785,-73.147612966055,-0.221263659272171,0.0406220051900974,0.00037704437294489,-0.252697496081116,0.000496650885992056,0.401470771389577,NA,NA,"north","west","northwest","decreasing"
7410,167.189939604611,3.55723275754492,16.0889240909318,-0.0209781564936593,0.0164030163318982,0.168936552413941,0.0160072049088832,2.7097240820019e-05,0.395565329231218,NA,NA,"","east","east","decreasing"
7430,149.585206527385,3.18266396866777,70.8933894064619,-0.372024399511609,-0.0120069247048815,0.236355157557496,0.0722728678402416,0.00573983974158207,0.188197192432963,NA,NA,"","east","east","decreasing"
7460,131.205111941612,2.79159812641727,-33.8618556761432,-0.22914808487265,0.013513189505414,0.08594652757777,0.0156692526653411,0.404264425208522,0.187568773792073,NA,NA,"","","","decreasing"
