"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
2890,712.79860905756,15.1659278522885,-94.262069608499,-1.07175799337149,-0.00863202010674525,0.00462988241620521,-0.161565430635236,1.65271967602488e-34,0.280205598548977,NA,NA,"south","west","southwest","decreasing"
2930,171.319534180511,3.64509647192576,-17.1212241669765,0.299626197655366,0.0231886265401539,1.13199676114049e-19,-0.00668603851871727,0.022654862974705,0.128611911766474,NA,NA,"north","west","northwest","increasing"
2940,240.730551264309,5.12192662264488,25.3221696170798,0.786698032857301,0.0249587358341711,2.38015137027724e-06,0.0478146051037667,7.51114169731248e-15,0.125170769041691,NA,NA,"north","east","northeast","increasing"
3080,8.72471468150218,0.185632227266004,-138.983202386305,0.232472267550057,-0.016724195114727,0.0136767361550655,0.0330415458304493,0.0301065850945739,0.00118306071821298,NA,NA,"south","east","southeast","increasing"
3100,416.226751954286,8.85588833945289,8.90620932683193,0.589977269454308,0.0871188816830039,5.47315439560701e-14,0.0246010644622556,0.0504098439016249,0.0758493235943129,NA,NA,"north","","north","increasing"
3200,279.214285888758,5.94072948699484,-79.0734151464299,-0.12431653186496,0.00561309426238909,0.0470778786250003,-0.0458089747374878,0.0117237781723207,0.0305847231006815,NA,NA,"north","west","northwest","decreasing"
3210,399.19532816233,8.49351762047511,95.2735766290476,-0.101644451495849,0.00248405847000213,0.516939732764898,0.0877295827958439,8.8900383323224e-11,0.0956041273783391,NA,NA,"","east","east","decreasing"
3260,185.335728336144,3.94331336885413,19.5038870279757,0.648533754697028,0.0270442137079012,1.72997434061841e-15,0.0231378579758921,0.000355107101557325,0.0621245295477757,NA,NA,"north","east","northeast","increasing"
3750,467.469643041648,9.94616261790741,-80.3023251712183,0.0432227253593729,-0.019651740727633,0.00069186850140932,-0.108465278655069,1.80212025111333e-10,0.0784783015779784,NA,NA,"south","west","southwest","increasing"
3850,35.6368789710417,0.758231467468972,69.2650996772414,0.166102431640273,-0.0146079116553932,2.48651849853968e-05,0.0480659195199491,1.31136705006424e-05,0.0094325705571788,NA,NA,"south","east","southeast","increasing"
3930,143.050325659339,3.0436239501987,-54.8474193917199,0.117808279233047,0.0190435046771992,2.25899231477757e-07,-0.0213389517387852,0.00422252321999272,0.049023887551561,NA,NA,"north","west","northwest","increasing"
4050,215.460463541639,4.584265181737,16.28200262383,0.40821386262463,0.039327018769409,6.74301274525256e-20,0.0206332117157553,0.000739456562853433,0.094422343485481,NA,NA,"north","east","northeast","increasing"
4090,483.372911727989,10.2845300367657,48.0194922496492,1.01855947283399,0.0606971028496578,8.04704027608343e-37,0.0815923571740624,4.78224638133894e-32,0.374957405097759,NA,NA,"north","east","northeast","increasing"
4780,108.006714903064,2.2980152107035,-2.54372939108943,-0.102522529940997,0.0209486082723513,9.62740764393411e-07,-0.0122727990679621,0.0406475464914609,0.043143455597676,NA,NA,"north","west","northwest","decreasing"
4860,422.41687249952,8.98759303190469,-20.0561556848338,1.08671301635553,0.0735948308329176,1.4151867351498e-26,-0.0274563232802414,0.000358321882330459,0.164937535694879,NA,NA,"north","west","northwest","increasing"
4900,222.143980199797,4.72646766382546,-25.9149160383547,0.420774553691031,0.0332205739813035,4.09860890538225e-19,-0.0401650854211465,4.4988945940536e-12,0.107902316753804,NA,NA,"north","west","northwest","increasing"
5120,760.911917841589,16.1896152732253,-67.3900407912608,0.964176161677131,0.0467998113859262,1.94737548642465e-19,-0.129459874585755,2.220817749133e-22,0.240961625030105,NA,NA,"north","west","northwest","increasing"
5300,719.33858566037,15.3050762906462,-36.6053464970187,1.36754903519173,0.0959767594306132,3.70655893698983e-12,-0.0637758929887116,1.24932937919922e-10,0.17743835907195,NA,NA,"north","west","northwest","increasing"
5800,644.901264831292,13.7213035070488,-65.8728741133054,0.0641803754986533,0.0293179141192079,1.74391056050788e-12,-0.0731862789877267,1.3649611558592e-07,0.124258587824804,NA,NA,"north","west","northwest","increasing"
5930,463.237298877362,9.85611274207154,26.7510754771979,0.775362784816919,0.0821768520331991,7.60784419262996e-47,0.0531915639180093,1.49419675782772e-25,0.327752880464955,NA,NA,"north","east","northeast","increasing"
5940,366.994078329814,7.80838464531518,-58.7753309594564,0.0891306495169815,0.030248998223338,4.93102164088875e-12,-0.0269014672619813,0.00923171954232217,0.141338810678924,NA,NA,"north","west","northwest","increasing"
7030,280.264301021402,5.96307023449791,59.4940880182549,0.307333661627648,0.0152900972010657,1.17551805388848e-08,-0.0100997877967494,0.277471632191104,0.0753238058001514,NA,NA,"north","","north","increasing"
7070,428.599161537809,9.11913109654913,-36.569327451577,0.641194109504328,0.0494556581191048,2.05159621791699e-14,-0.0270513750520396,4.30269177917306e-07,0.146752331261939,NA,NA,"north","west","northwest","increasing"
7180,370.089342676537,7.87424133354334,54.5725601808289,0.689677889423086,0.0391632188297983,4.60659237080877e-20,0.0479613583422439,1.4874645482588e-13,0.212067294770274,NA,NA,"north","east","northeast","increasing"
7270,57.5723663355305,1.22494396458576,-47.1321047460777,0.533891346917146,0.012903167217607,7.75881521475293e-08,-0.016288718120912,0.00980747531653092,0.0249567025966921,NA,NA,"north","west","northwest","increasing"
7290,200.110384307592,4.25766775122536,49.0470018365087,0.153205287689333,0.0170522754545141,5.57875485404659e-13,0.0185509243140344,9.85730843128664e-05,0.0877721783347383,NA,NA,"north","east","northeast","increasing"
7300,380.573044207458,8.09729881292465,-39.3181192408689,0.395233363544257,0.056298655773209,2.486882062064e-10,-0.0360509997352407,2.66118383494225e-06,0.106995500347294,NA,NA,"north","west","northwest","increasing"
7310,617.047678277558,13.1286740059055,58.0389493594864,0.890613650760249,0.0582905947714434,2.07372730334056e-41,0.116754970335048,7.6102349179462e-39,0.496595266559961,NA,NA,"north","east","northeast","increasing"
7350,117.151483598264,2.49258475740988,46.4427897149973,0.347694330433807,0.0103647477883835,0.00117353634910803,0.026959328205884,0.0218994302462039,0.0526528525352483,NA,NA,"north","east","northeast","increasing"
7360,79.2176947072124,1.6854828661109,48.2066435796732,-0.00618298768610538,0.00779380920303418,2.43859103985514e-20,0.0170587025933372,5.33348947434912e-15,0.133551684203404,NA,NA,"north","east","northeast","decreasing"
7380,392.153941683869,8.34370088689083,-36.7358949836495,-0.328131705412915,0.0258424968845394,0.000189983985134608,-0.023011671621855,0.000680703770663123,0.094054499024675,NA,NA,"north","west","northwest","decreasing"
7410,296.809598002688,6.31509782984444,-1.7016945447727,-0.253766138290842,0.0406912701237054,1.91824332132198e-05,0.0274575223702392,0.00109285695627341,0.0725654665297871,NA,NA,"north","east","northeast","decreasing"
7430,486.447828462483,10.3499537970741,-50.3259990274362,-0.127359731341801,0.0213607122982368,0.0133798584570929,0.0156208226479985,0.229440802345897,0.081782561444163,NA,NA,"north","","north","decreasing"
7460,158.454393312745,3.37137007048394,56.5008141776857,-0.323613913886223,0.00960343771934598,1.18470717855216e-05,0.0264274828995528,2.29446406034411e-07,0.0943868121761423,NA,NA,"north","east","northeast","decreasing"
