"aou","time.window","centroid_lat","centroid_lon","mean_total_ai"
2930,41,34.3163233219596,-103.987551478553,0.000656558237490352
2930,42,34.4309510454678,-103.735957883995,0.000710107678099361
2930,43,34.4577450247905,-103.736772508917,0.000727666400626108
2930,44,34.4362610699804,-103.801333406273,0.00073954067549149
2930,45,34.5235751202402,-103.738684072281,0.000776302546666231
2930,46,34.5192462675423,-103.781519115878,0.00078912290360902
2930,47,34.613106221415,-103.709967117968,0.00102736078471605
2930,48,34.6085381814622,-103.796520046562,0.0010264159207526
2940,1,40.6427382873996,-120.555031495512,0.000249084874875073
2940,2,40.8254780786379,-120.371967910391,0.000273429981304594
2940,3,41.0937269505545,-120.050042136504,0.000279324412285148
2940,4,42.5955969293232,-120.454635424261,0.000219754703327734
2940,5,41.7986448110457,-120.644690985928,0.000222370062823483
2940,6,41.876599585096,-120.743678142515,0.000258431951267947
2940,7,41.5835385132604,-120.822983092058,0.000261676669801436
2940,8,42.0635394894528,-120.870984669567,0.000251996333701962
2940,9,42.3058073678706,-120.813143768721,0.000237669676966772
2940,10,43.0164439933601,-120.509093144072,0.000275647021458453
2940,11,42.3265477580833,-120.843556263719,0.000278888706079207
2940,12,43.2310736644444,-120.624014090424,0.000321763773636499
2940,13,42.9777032319652,-120.398519082147,0.000300076434369093
2940,14,42.1202960701895,-120.66728584272,0.000291918059841491
2940,15,42.2018115879489,-120.455293897828,0.000289419293108729
2940,16,42.4295991908992,-120.326812225615,0.000273291267635403
2940,17,42.1130384220986,-120.716571331048,0.000257529451928777
2940,18,42.4634134867477,-120.519425930032,0.000240235107790309
2940,19,42.482412144601,-119.902003370965,0.000264212952958596
2940,20,42.551844489935,-120.499421015769,0.000243171436798708
2940,21,42.7798104694282,-120.505417510332,0.000245519873015842
2940,22,43.3549515717604,-119.996945593297,0.000254697359514225
2940,23,43.5136257492029,-119.986566140047,0.000294871116324407
2940,24,43.4041590871328,-120.075294188975,0.0002816846076207
2940,25,43.0672136670475,-119.818366306904,0.000265871427970988
2940,26,43.0654185793219,-119.726702334502,0.000269417831694768
2940,27,43.0306868614075,-119.713532894072,0.000317524788976899
2940,28,43.5802283231707,-119.871088628063,0.000300134520126639
2940,29,42.9615598996604,-119.713247502739,0.000296852901951047
2940,30,43.1833001638993,-119.516070712361,0.000316032406206015
2940,31,43.4871878441213,-119.791464570767,0.000294243065612522
2940,32,43.9671699078882,-119.694937877547,0.000348965070752016
2940,33,43.3170503074873,-119.693277164938,0.000323783850662522
2940,34,43.8190633442861,-119.388189632095,0.000374416784344433
2940,35,42.9334962621803,-119.549985436923,0.000330772374234611
2940,36,43.4395538303551,-119.274341208189,0.000373860354734072
2940,37,43.3766904678208,-119.289751169765,0.000384429657819582
2940,38,43.5991791233627,-119.1435403884,0.000389073479622938
2940,39,43.7506717700015,-119.338207294515,0.000377753837625437
2940,40,43.4710199621738,-119.347435377133,0.000387671761743366
2940,41,43.1429547028997,-119.348072316852,0.000399149833883987
2940,42,43.5820970154732,-119.324507233275,0.000401819610416558
2940,43,43.0053617590753,-119.148000573728,0.000392112465290407
2940,44,44.2665537104784,-119.179509532739,0.000465131095649105
2940,45,43.1856863224681,-119.15726179235,0.000459940005250279
2940,46,43.4807000551122,-119.367275749584,0.000391223354580428
2940,47,43.5418204540141,-119.138220251976,0.000495054840745673
2940,48,42.9059360825346,-119.18586752091,0.000494428286525059
3080,1,49.2372526987038,-105.142263278613,0.000112850134486224
3080,2,47.4752738215763,-104.869569887565,7.11918850697895e-05
3080,3,49.71497353406,-107.686308267611,7.30557862979452e-05
3080,4,47.6487329147893,-103.757908374533,5.58155258324271e-05
3080,5,47.836238403861,-105.531037536576,6.12045986982334e-05
3080,6,48.0202822281605,-105.834828341722,5.50470672841737e-05
3080,7,48.2410905886744,-107.834874182435,8.37521585351848e-05
3080,8,48.9999086049813,-104.207685810917,6.57377789644275e-05
3080,9,49.7769081593487,-105.332092033602,5.71549187189865e-05
3080,10,50.3116042558565,-102.124287893882,0.000103424573928414
3080,11,47.9977900087503,-101.625688714181,7.92431695532181e-05
3080,12,48.0585965995505,-103.559025796272,5.69178271670883e-05
3080,13,48.0276765646805,-103.822229509494,7.20522156153068e-05
3080,14,48.3819289265922,-101.760580348363,9.67585589783246e-05
3080,15,47.6939874773591,-103.607223129526,7.443515364071e-05
3080,16,48.787062025536,-105.943242685324,8.85452686255969e-05
3080,17,48.384905604408,-103.571847905854,6.82973351973228e-05
3080,18,47.654497492174,-103.115012402493,5.25065294202773e-05
3080,19,47.9927883619301,-103.48053278689,5.20760266744845e-05
3080,20,48.0215473184317,-101.853526953393,9.45409104028597e-05
3080,21,48.5555859683852,-101.485795368677,5.09659424162593e-05
3080,22,48.405147771231,-101.798305120291,4.84517004327275e-05
3080,23,48.220761914631,-102.378976467599,3.94687117967203e-05
3080,24,48.5448639331531,-102.87052419739,7.24876606359932e-05
3080,25,47.7053616571895,-101.387915348151,4.51231847327003e-05
3080,26,47.9864928534147,-102.266371219606,3.84678963445769e-05
3080,27,47.1042884371152,-102.012015003767,5.32741622855679e-05
3080,28,46.8766064740024,-100.824570951321,4.48600803803584e-05
3080,29,47.5573541407048,-101.831755949436,6.53383671676554e-05
3080,30,47.5528620606085,-103.575358349614,5.87888696236844e-05
3080,31,47.6734936394306,-102.432232098788,4.48405287526954e-05
3080,32,46.5400074219063,-103.545938443684,5.75659600998153e-05
3080,33,47.6059051920727,-102.393428008466,6.89062455289497e-05
3080,34,47.6753266230167,-102.966654220447,6.80728642219405e-05
3080,35,47.70267154267,-102.087886258404,6.31934057030238e-05
3080,36,47.2529345934216,-102.711617908894,7.49536541624269e-05
3080,37,48.3833452240154,-103.399435575587,6.41930800958282e-05
3080,38,47.7111580978277,-102.881802767762,7.12773428081256e-05
3080,39,48.1033703513475,-101.82179686643,7.69175660116402e-05
3080,40,47.7703905607011,-102.176185289591,7.909717156617e-05
3080,41,48.1444914580223,-102.215452906524,6.63088474781907e-05
3080,42,47.0845732677796,-101.749719277509,7.54408841683606e-05
3080,43,47.2231918804309,-101.570360854495,6.07869923925782e-05
3080,44,47.3545597837233,-103.46310831838,6.63661006911158e-05
3080,45,47.6803012946147,-102.719263876105,7.50895074682722e-05
3080,46,48.2165574888206,-103.442339594397,6.1048473677086e-05
3080,47,48.0630911191467,-103.711405222815,6.93423165222023e-05
3080,48,47.5656715843367,-104.421336076654,8.99446400221001e-05
3100,1,35.3385666530114,-94.4621544852539,1.80495028664433e-05
3100,2,33.1168463288331,-94.7747046170289,2.39012199863994e-05
3100,3,33.2456913778736,-94.8341818419207,1.96433339772691e-05
3100,4,35.8159688447226,-91.1625922365461,2.32152460412544e-05
3100,5,36.4581690056114,-89.6308580266093,1.43577762662774e-05
3100,6,36.6769389995051,-91.9617961042315,1.47561954977053e-05
3100,7,36.1894612754868,-97.5885753796169,1.40888639358271e-05
3100,8,34.1777068077116,-95.3334487886088,2.31558275146179e-05
3100,9,35.4545534491491,-92.5898680536448,1.62264493942978e-05
3100,10,37.924609995307,-92.2019740808995,1.71580438639107e-05
3100,11,35.1377507695815,-90.6287223263296,2.17264751012389e-05
3100,12,36.6172342232862,-91.0314693477255,2.38521328463029e-05
3100,13,35.8070131092576,-91.8778258458852,2.07854328166775e-05
3100,14,37.1969666509129,-93.9280188100168,2.15249930842398e-05
3100,15,37.8259934486566,-92.2034386032483,2.37864491786182e-05
3100,16,36.2181114190073,-92.0216387434848,2.55367471120985e-05
3100,17,37.3629595893223,-93.2512694549268,2.61147170820539e-05
3100,18,36.5946854349142,-93.3323544448183,2.20008158458359e-05
3100,19,37.8926187665234,-92.3742711125852,2.44443697463388e-05
3100,20,37.5402968491898,-91.8311341325325,2.44055414235595e-05
3100,21,37.9102173198821,-90.5250090190756,2.85258514631804e-05
3100,22,38.195592001269,-91.807941025457,2.78059525824495e-05
3100,23,38.2241649003134,-92.5801951530912,2.54095285520866e-05
3100,24,39.1289216092177,-92.3301915908386,3.12349337624275e-05
3100,25,38.434272475109,-91.1561280483724,3.25755168876011e-05
3100,26,38.2364934632165,-89.4953251721511,3.10111207538683e-05
3100,27,38.7005168960996,-91.3736896011852,3.23916843784024e-05
3100,28,38.984294277398,-89.5198501892173,3.64065980802055e-05
3100,29,38.9063589709545,-89.7694204052772,3.76247418971989e-05
3100,30,39.2831669353333,-89.3075872677784,3.61618558945257e-05
3100,31,38.7650546091292,-89.7804751580565,3.85554865550134e-05
3100,32,39.0465123675994,-90.0669752232851,4.73028272422871e-05
3100,33,38.9933450236504,-89.2615264495309,4.98349081642143e-05
3100,34,38.91537544124,-89.0283811513895,5.90598835979619e-05
3100,35,39.0593020448381,-88.2277029620063,5.4631992013058e-05
3100,36,39.0639234317468,-90.0472719283681,5.47755629461991e-05
3100,37,39.0471146747567,-90.2143590147445,5.95346212439865e-05
3100,38,39.1848325276259,-90.1417700852184,6.40349495348065e-05
3100,39,39.1118442541099,-88.7291515779708,6.60600100472859e-05
3100,40,39.3303619691158,-89.2185081839833,7.49762736569152e-05
3100,41,39.4313304944121,-90.1846699901818,7.49502576921021e-05
3100,42,39.1184807353768,-89.9379504399509,6.90674084103746e-05
3100,43,39.568442466352,-88.5451843185979,8.22965349792453e-05
3100,44,39.5310826240767,-88.732141271168,7.64096312768343e-05
3100,45,39.6910520454696,-88.7078140199866,8.52433432985477e-05
3100,46,39.4339184874747,-88.7701914615997,8.51179337428734e-05
3100,47,39.5190876880852,-87.7696772657416,9.16449455082114e-05
3100,48,39.5078561206862,-88.0437041874305,9.51538887043164e-05
3200,1,30.0673520870316,-89.7286848188502,0.000370244759443423
3200,2,30.0749347284538,-89.7218411983018,0.000362872687366311
3200,3,30.5804877417018,-93.1792727558943,0.000358341916045407
3200,4,30.694074046569,-94.2586009500247,0.000427234129665648
3200,5,30.4272768598585,-91.5711438502339,0.00038391865815613
3200,6,30.5835267491449,-94.9663123929978,0.000451035876122328
3200,7,30.0092475718104,-91.3301419097325,0.000331081831206566
3200,8,29.8507924672059,-92.0700197590784,0.000290869738374695
3200,9,30.1035367660853,-90.5379689052624,0.00039820876076801
3200,10,29.997134844546,-91.2058247302801,0.000325647580637489
3200,11,29.7155732374581,-92.1866919859543,0.000353990816161658
3200,12,29.5374758339513,-89.9015484913556,0.00029399337840356
3200,13,30.3097044296954,-93.5386000569102,0.000288113206354244
3200,14,29.6459277420338,-90.0616542180601,0.000360247608666089
3200,15,30.1965673333678,-91.7184288766906,0.000316127522610601
3200,16,30.5106788434611,-95.1503150312441,0.000348808041021519
3200,17,29.9906240669595,-92.790236388756,0.000246834989453919
3200,18,30.0271208584377,-91.4810924286981,0.000265883855734887
3200,19,30.1222280988471,-90.7060129889781,0.000311947787275495
3200,20,29.9216680161169,-91.7046165294523,0.000300849319874811
3200,21,29.7907854526437,-88.8069266152896,0.000263906743456356
3200,22,29.9250574517931,-90.1799614448967,0.000275787934055355
3200,23,30.0264589401848,-91.7986025289773,0.000320410752301935
3200,24,30.135452499699,-89.6076458650791,0.000236171118408545
3200,25,29.8189009617419,-90.7962621886912,0.000300630424446535
3200,26,30.004499837132,-90.4524099897273,0.000249342927284933
3200,27,29.9672719225274,-91.4133263873074,0.000269752750764433
3200,28,29.9566291717931,-92.3284301342915,0.000238897988274591
3200,29,29.9783126890487,-92.9605728292302,0.000291765503566263
3200,30,30.1782436419258,-92.4698763049146,0.000289703649758201
3200,31,29.8001453817857,-91.8360009501191,0.00033620962075143
3200,32,30.1973423578185,-92.7341484143076,0.0002905208228405
3200,33,30.01376528107,-92.6601523083977,0.000284553848343581
3200,34,30.3275864857545,-93.3814474647386,0.000283508168796974
3200,35,30.4128495488424,-92.567841724076,0.00031345484410883
3200,36,30.1769967636132,-93.5406697492858,0.000226405517769806
3200,37,29.9966210576183,-92.0669760231295,0.000336485924359857
3200,38,30.3350330726649,-93.6400211758973,0.000234780945323758
3200,39,30.3221369692941,-93.5771979975905,0.000241271296133346
3200,40,30.2935497812559,-92.8593651070196,0.000318306385120482
3200,41,30.3410448455957,-94.359734277741,0.000269459215258931
3200,42,30.0301402349106,-93.2931342436529,0.0003234933929808
3200,43,30.1686951214348,-92.206451045539,0.000326693481125601
3200,44,30.4223347106625,-93.8091553716695,0.000210800789664309
3200,45,30.2965872292453,-92.7878116562385,0.000264904339544539
3200,46,30.0764728776559,-93.5529282133718,0.000294962495311761
3200,47,30.1494227534709,-93.2306693269027,0.000254384423249477
3200,48,30.2346379160418,-93.6231219569035,0.000249109403304726
3210,1,30.9261631492361,-102.019454028571,0.000234438445406948
3210,2,30.4384925180794,-102.682761615284,0.000527708873472596
3210,3,30.1617255794498,-101.377358259809,0.000523483172596256
3210,4,30.4442437257857,-101.502695399541,0.000464497684859516
3210,5,30.2888687258746,-101.423176879201,0.000438660503557003
3210,6,30.3964984792731,-101.917793918205,0.000357750237239927
3210,7,30.0245594947294,-101.015217504825,0.000363746225573818
3210,8,29.4495618481978,-100.225421699916,0.000462688375879925
3210,9,29.1211296033843,-98.5684602194578,0.000352247700329343
3210,10,30.3786267189975,-102.485613446948,0.000265414924592248
3210,11,30.5492124924527,-103.242314745523,0.000402080568412379
3210,12,29.6233270841756,-100.095955865899,0.000349841415770379
3210,13,30.1984906138635,-100.236701623479,0.000363631613528029
3210,14,29.2933550836804,-98.6218350397291,0.000382793074219578
3210,15,29.3382371843415,-98.8942430578558,0.000448945327792528
3210,16,29.7654393525939,-99.0565901625779,0.000303402358772216
3210,17,29.3638544739787,-98.5995665303038,0.000450202216512404
3210,18,29.8058530379781,-99.6995551628082,0.000358374692220032
3210,19,29.6875306189029,-98.2634963259923,0.000367157761568367
3210,20,29.878208082403,-98.6717860594889,0.000398027809947586
3210,21,29.6278639779728,-99.7903750780689,0.00039826043081098
3210,22,29.600826207611,-99.1195619360693,0.000295499353201893
3210,23,29.4409885700793,-99.0731096171111,0.000570523819669716
3210,24,29.7402429188884,-99.2902095751314,0.000412687871935289
3210,25,30.0719913646939,-99.6594356927726,0.000394458592411845
3210,26,29.8283867819636,-98.6353506177415,0.000380705243461753
3210,27,30.0447899954313,-97.8224208263837,0.000299981666524409
3210,28,30.0328344261688,-98.4826583471023,0.000341951574914847
3210,29,30.2077302115769,-99.0129445685754,0.000364179299075024
3210,30,30.1726787846873,-99.186152626111,0.000411651946826107
3210,31,30.2347506935206,-98.6064139259616,0.000431912144231958
3210,32,30.2261080446235,-98.8129120034441,0.000479465316385225
3210,33,30.2186952955016,-98.2553722942122,0.000401890149845956
3210,34,30.0059871266405,-98.5054730442583,0.000418209642281572
3210,35,29.6932355587857,-97.8223682839236,0.000447411318084757
3210,36,30.1527061376381,-98.1898168490349,0.000447103711739315
3210,37,30.034135471336,-96.8587300817934,0.000449031559973653
3210,38,29.8953417873067,-98.0690647019782,0.000370050430207832
3210,39,29.9247553471277,-96.3639858718326,0.000480533720864342
3210,40,29.7924599911223,-97.4254211670819,0.000446377446072584
3210,41,29.7628609184418,-97.3832266596493,0.000408692950256983
3210,42,30.0094995593934,-94.0629377494838,0.00139576655672148
3210,43,29.9341172598397,-93.8999886897939,0.00111159815918315
3210,44,29.8574926466357,-96.4910450411526,0.000449911267327458
3210,45,30.0691085441723,-95.888978888545,0.000462853954563556
3210,46,29.8609063510817,-96.7766981228243,0.00043806798602463
3210,47,30.0042550766533,-96.9372085828916,0.000425659116061868
3210,48,29.6080804103194,-96.635042337116,0.000420529178223155
3260,1,32.2582041815309,-88.2804928236053,0.000162307382417203
3260,2,32.2275034011693,-87.9771064587275,0.000131464962251932
3260,3,32.1247801458727,-88.0846167962352,0.000126913087642605
3260,4,32.6397092706755,-86.7677531575552,0.000143460286862142
3260,5,32.6005031842902,-87.8929617159614,0.000136852907507647
3260,6,32.8571940135244,-87.4667251191218,0.000141109248764188
3260,7,33.0443691572089,-87.4241394634684,0.000131011783337749
3260,8,32.4378079629881,-88.2222292321973,0.000152490217616993
3260,9,32.1514604366734,-89.9671492783245,0.000148333191534043
3260,10,32.6640959298921,-89.0921713858343,0.000117647817673875
3260,11,32.5401385702473,-89.0585315846035,0.000151592596964691
3260,12,32.3615478786922,-88.6930008980994,0.000166086043737808
3260,13,32.4359802810751,-88.0642628882491,0.000174944940079257
3260,14,32.8463203488957,-88.3159482374149,0.000184545303762282
3260,15,32.7481299537451,-88.0419370332943,0.000147040896258854
3260,16,32.2834267962598,-88.3875340889988,0.000183680813768674
3260,17,32.3028932659315,-89.7037579032627,0.000178805097251253
3260,18,32.8024768661737,-87.6673998507088,0.000157523316537421
3260,19,32.5283283911294,-88.2796561322101,0.000185369864038994
3260,20,32.8572815133674,-88.4075220521292,0.000186398750748186
3260,21,32.0470696937757,-89.1558864991344,0.000178883883515495
3260,22,32.7327868320414,-88.0168521736725,0.000192018509217126
3260,23,32.3069206210638,-88.9541480210105,0.000178759521554519
3260,24,32.8367844853284,-88.4558278057492,0.000205785546109879
3260,25,32.740911095071,-88.3029357510566,0.000191760068776844
3260,26,32.5903796334353,-88.497059471972,0.000180570140438243
3260,27,33.1288760019506,-87.7672530972322,0.000201983163861005
3260,28,32.7366733427888,-88.3779496126015,0.000215155762929992
3260,29,33.1513507766369,-87.0438834297996,0.000255317536973218
3260,30,33.4217698644617,-87.8820551426612,0.000243595849656576
3260,31,33.1250588045516,-87.7294907070549,0.000237389135915862
3260,32,33.192355298787,-87.6704144143097,0.000251541008990288
3260,33,33.0479965038129,-88.035948824155,0.000287055019149984
3260,34,33.0230315601723,-87.9073068082816,0.00027671505760905
3260,35,33.1049008776397,-87.8840101235523,0.000286266742078759
3260,36,33.3518207451219,-87.7409100298801,0.000313020084021286
3260,37,33.1856949155324,-87.7081785837059,0.000317994523120758
3260,38,33.4665856066302,-87.7509691906573,0.000380974697867921
3260,39,33.2711580575578,-88.0045240485313,0.000315829614592824
3260,40,33.9227723769952,-86.6480453359557,0.000369519360211588
3260,41,33.5533379684067,-87.5210136476282,0.00035997333141117
3260,42,32.2512112105491,-89.5021422322324,0.000701026667500325
3260,43,32.3125975890561,-89.2068130725585,0.000697449029420858
3260,44,33.7760189567726,-87.0411970057857,0.000372425135398071
3260,45,33.9139995688735,-86.7182023081768,0.000415177277501347
3260,46,33.8496292291196,-87.2797473887487,0.000435796600540069
3260,47,34.0633900019761,-87.3913520909922,0.000456771927485919
3260,48,33.9598594546913,-86.991248595839,0.000443382783144295
3750,1,38.686519178822,-100.714096303376,1.61010108619294e-05
3750,2,38.6565721404378,-99.5508148273265,1.4951137876498e-05
3750,3,40.4099202653005,-97.5821220299062,1.22276556814714e-05
3750,4,41.0735591520207,-100.279717282116,1.37511262940525e-05
3750,5,40.4719659647724,-100.975916938864,1.44330033085312e-05
3750,6,41.7215160741548,-101.911631304018,1.48971578823899e-05
3750,7,41.9440622837194,-99.6837705285904,1.20920548892629e-05
3750,8,41.8351873851357,-101.114343371916,1.30315470040019e-05
3750,9,41.1375847803693,-98.7051169664728,1.34267895861567e-05
3750,10,41.4754178323005,-98.9569300197522,1.31908457574722e-05
3750,11,40.8713362149738,-99.5441751510137,1.4870971452966e-05
3750,12,40.9375538674412,-98.627788254707,1.36668054077346e-05
3750,13,41.3604037820056,-99.4395703213849,1.37365766136036e-05
3750,14,40.7338337227196,-96.9650068925554,1.36167590973431e-05
3750,15,41.1302017202305,-97.2013091764047,1.56203856635963e-05
3750,16,41.6401010450117,-101.554481511085,1.76530335697315e-05
3750,17,39.8962068493894,-94.5850156533594,1.4724150951228e-05
3750,18,39.3007006107998,-98.7524350703039,1.50910647581082e-05
3750,19,40.3093838538158,-98.5908366622217,1.58744578773278e-05
3750,20,39.9491263181946,-98.537811503412,1.52135617596401e-05
3750,21,41.0082693337995,-98.526737134235,1.49854554041984e-05
3750,22,41.3569683442654,-100.825787300109,1.30902197352407e-05
3750,23,40.6575476758164,-97.8848054018752,1.33965722144231e-05
3750,24,40.3721546877673,-100.059071594574,1.46937567357375e-05
3750,25,39.7221172957015,-98.4924792920594,1.27621390517034e-05
3750,26,40.6348505023119,-99.0599508258765,1.2292749318916e-05
3750,27,40.2184378413263,-100.302446173917,1.12332949123339e-05
3750,28,39.6819706403107,-99.2670812510405,1.14799456981579e-05
3750,29,40.8295064538993,-99.2386065011157,1.13714335212379e-05
3750,30,40.0190759264293,-101.290842914272,1.1417829701317e-05
3750,31,40.0444646045247,-100.179475586377,1.18288472694221e-05
3750,32,39.6383949421554,-99.8336896544378,1.25184334976733e-05
3750,33,39.7127629064789,-98.9559834069773,1.2728328514331e-05
3750,34,38.8527087955876,-98.8564974247651,1.12445412660538e-05
3750,35,38.4539461404722,-99.0698133356197,1.21968205756461e-05
3750,36,39.5899366690754,-101.278704172825,1.10877927442191e-05
3750,37,39.582032792479,-101.852508048869,1.10678228156436e-05
3750,38,40.3886990581531,-99.8651920879215,1.03684032977467e-05
3750,39,38.8931208143263,-99.4376697238723,1.23836262406184e-05
3750,40,39.4000227621259,-100.866179167705,1.17995801262225e-05
3750,41,39.0656426398212,-102.299682153453,1.23184491375445e-05
3750,42,35.5654419807745,-97.2849699443745,1.54299368658154e-05
3750,43,34.8880167331426,-97.2589578044322,2.02531195874332e-05
3750,44,39.1659593737101,-101.980021460678,1.0375467327144e-05
3750,45,38.8362188622054,-103.796845502604,1.17533089903181e-05
3750,46,38.0048867580023,-103.356279550337,1.4079097094361e-05
3750,47,37.8006716492337,-102.12704180049,1.56220364056524e-05
3750,48,38.8987212032943,-103.620854574297,1.30958759931375e-05
3850,1,32.3957523326211,-102.21212057399,0.000171655972987591
3850,2,32.7235501990961,-103.799766276609,0.000188497994612317
3850,3,32.9016329183623,-103.36344978125,0.00016437760977639
3850,4,32.5718479171222,-103.24809758871,0.000180179819992308
3850,5,32.4956784359023,-104.559479685707,0.000208563520125986
3850,6,32.8924078999652,-102.692149683696,0.000180349154021765
3850,7,33.0080411812614,-100.715568246636,0.000165932403779684
3850,8,32.6285907409332,-103.942261863293,0.000175471457438109
3850,9,32.6534289974493,-102.806656771017,0.000159315565363832
3850,10,31.8377455559189,-104.601361914858,0.000145505938183409
3850,11,32.3038935882549,-106.362667747089,0.000180578828522552
3850,12,31.9412726476486,-104.472589444806,0.000175791159496432
3850,13,32.2044764001071,-103.429380406508,0.000162457211502517
